,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
186,Paralisia de Bell,1,0.052356020942408384
185,Febre de origem desconhecida,1,0.052356020942408384
184,Medida profilatica nao especificada,1,0.052356020942408384
183,"Queimadura do ombro e do membro superior, exceto punho e mao, grau nao especificado",1,0.052356020942408384
182,Endocardite aguda nao especificada,1,0.052356020942408384
104,Vertigem de origem central,1,0.052356020942408384
42,Gengivoestomatite e faringoamigdalite devida ao virus do herpes,1,0.052356020942408384
47,Dorsalgia,1,0.052356020942408384
190,Hipergliceridemia pura,1,0.052356020942408384
49,Dismenorreia nao especificada,1,0.052356020942408384
51,Colelitiase,1,0.052356020942408384
175,Outras gastrites,1,0.052356020942408384
174,"Ulcera cronica da pele, nao classificada em outra parte",1,0.052356020942408384
60,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.052356020942408384
63,Esofagite,1,0.052356020942408384
171,Bloqueio atrioventricular total,1,0.052356020942408384
170,Fratura de costela,1,0.052356020942408384
169,Teste de tolerancia a glicose anormal,1,0.052356020942408384
168,Diabetes mellitus nao especificado com complicacoes neurologicas,1,0.052356020942408384
178,Uso nocivo para a saude de fumo,1,0.052356020942408384
193,Faringite aguda,1,0.052356020942408384
191,Amigdalite aguda,1,0.052356020942408384
205,Outros trantornos pulmonares,1,0.052356020942408384
13,"Epilepsia, nao especificada",1,0.052356020942408384
214,Neoplasia de comportamento incerto ou desconhecido da pele,1,0.052356020942408384
23,Sinusite aguda nao especificada,1,0.052356020942408384
212,Embolia e trombose de outras veias especificadas,1,0.052356020942408384
211,Bronquite aguda nao especificada,1,0.052356020942408384
210,Retardo mental profundo sem mencao de comprometimento do comportamento,1,0.052356020942408384
209,Insuficiencia respiratoria nao especificada,1,0.052356020942408384
208,Granuloma de corpo estranho da pele e do tecido subcutaneo,1,0.052356020942408384
207,Amigdalite aguda nao especificada,1,0.052356020942408384
206,"Osteocondropatias, nao especificada",1,0.052356020942408384
31,Varicela sem complicacao,1,0.052356020942408384
192,Insuficiencia (da valva) mitral,1,0.052356020942408384
203,Anormalidades do batimento cardiaco,1,0.052356020942408384
202,Ascite,1,0.052356020942408384
201,Insuficiencia renal cronica,1,0.052356020942408384
200,Varizes dos membros inferiores sem ulcera ou inflamacao,1,0.052356020942408384
35,Arritmia ventricular por reentrada,1,0.052356020942408384
198,"Hemorroidas sem complicacoes, nao especificadas",1,0.052356020942408384
197,"Doenca reumatica da valva aortica, nao especificada",1,0.052356020942408384
196,Reumatismo nao especificado,1,0.052356020942408384
195,Anestesia cutanea,1,0.052356020942408384
166,Doencas vasculares perifericas nao especificada,1,0.052356020942408384
167,Outros transtornos do trato urinario,1,0.052356020942408384
162,Ulcera gastrica,1,0.052356020942408384
64,Infarto agudo transmural da parede inferior do miocardio,1,0.052356020942408384
122,Aneurisma de arteria coronaria,1,0.052356020942408384
133,Outras anormalidades e as nao especificadas da respiracao,1,0.052356020942408384
84,Cardiomiopatias nao especificada,1,0.052356020942408384
131,Infeccoes pelo virus do herpes [herpes simples],1,0.052356020942408384
85,Edema localizado,1,0.052356020942408384
129,Doenca celiaca,1,0.052356020942408384
127,Atresia da valva pulmonar,1,0.052356020942408384
126,Febre reumatica sem mencao de comprometimento do coracao,1,0.052356020942408384
94,Uso nocivo para a saude de alcool,1,0.052356020942408384
95,Deplecao de volume,1,0.052356020942408384
123,Transtorno somatoforme nao especificado,1,0.052356020942408384
121,Cervicalgia,1,0.052356020942408384
77,Desorientacao nao especificada,1,0.052356020942408384
119,Urticaria,1,0.052356020942408384
118,Distensao muscular,1,0.052356020942408384
97,Hipoglicemia nao especificada,1,0.052356020942408384
116,Rigidez articular nao classificada em outra parte,1,0.052356020942408384
115,Faringite aguda nao especificada,1,0.052356020942408384
98,Sinusite cronica nao especificada,1,0.052356020942408384
112,Insuficiencia renal nao especificada,1,0.052356020942408384
111,Transtorno de panico [ansiedade paroxistica episodica],1,0.052356020942408384
100,Dermatite alergica de contato devida a metais,1,0.052356020942408384
102,Hiperplasia da prostata,1,0.052356020942408384
82,Presenca de protese de valvula cardiaca,1,0.052356020942408384
138,Doenca isquemica cronica do coracao nao especificada,1,0.052356020942408384
164,Bronquectasia,1,0.052356020942408384
67,Insuficiencia cardiaca nao especificada,1,0.052356020942408384
65,Prolapso (da valva) mitral,1,0.052356020942408384
107,Intoxicacao por narcoticos e psicodislepticos [alucinogenos],1,0.052356020942408384
161,Isquemia cerebral transitoria nao especificada,1,0.052356020942408384
160,Sindrome de pre-excitacao,1,0.052356020942408384
159,Varizes dos membros inferiores com ulcera,1,0.052356020942408384
158,Vertigem paroxistica benigna,1,0.052356020942408384
156,Comunicacao atrioventricular,1,0.052356020942408384
155,Anemia falciforme sem crise,1,0.052356020942408384
154,Hipotireoidismo nao especificado,1,0.052356020942408384
153,Neurastenia,1,0.052356020942408384
151,Dor nao classificada em outra parte,1,0.052356020942408384
140,Estenose (da valva) aortica,1,0.052356020942408384
68,Transtornos respiratorios em doencas classificadas em outra parte,1,0.052356020942408384
70,Articulacao do mangual,1,0.052356020942408384
148,Ameaca de aborto,1,0.052356020942408384
147,Hipoestesia cutanea,1,0.052356020942408384
146,Pneumonia por microorganismo nao especificada,1,0.052356020942408384
71,Coma hipoglicemico nao-diabetico,1,0.052356020942408384
144,Outra dorsalgia,1,0.052356020942408384
143,Dorsalgia nao especificada,1,0.052356020942408384
74,"Apendicite, sem outras especificacoes",1,0.052356020942408384
141,Traumatismo superficial de regiao nao especificada do corpo,1,0.052356020942408384
217,"Corte, puncao, perfuracao ou hemorragia acidentais durante a prestacao de cuidado cirurgico e medico",1,0.052356020942408384
