,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
143,Infeccao subsequente a procedimento nao classificada em outra parte,2,0.10065425264217413
66,Defeito de coagulacao nao especificado,2,0.10065425264217413
190,Epistaxis,2,0.10065425264217413
114,Distensao muscular,2,0.10065425264217413
58,"Angina pectoris, nao especificada",2,0.10065425264217413
102,Sinusite cronica nao especificada,2,0.10065425264217413
97,Hipoglicemia nao especificada,2,0.10065425264217413
100,Dor lombar baixa,2,0.10065425264217413
93,Soluco,2,0.10065425264217413
95,Deplecao de volume,2,0.10065425264217413
108,"Queda no mesmo nivel por escorregao, tropecao ou passos em falsos [traspes]",1,0.050327126321087066
177,Dor nao classificada em outra parte,1,0.050327126321087066
63,Esofagite,1,0.050327126321087066
175,Ameaca de aborto,1,0.050327126321087066
174,Hipoestesia cutanea,1,0.050327126321087066
173,Pneumonia por microorganismo nao especificada,1,0.050327126321087066
172,Celulite de outras partes do(s) membro(s),1,0.050327126321087066
171,Outra dorsalgia,1,0.050327126321087066
170,Dorsalgia nao especificada,1,0.050327126321087066
179,Hipotireoidismo nao especificado,1,0.050327126321087066
64,Infarto agudo transmural da parede inferior do miocardio,1,0.050327126321087066
168,Traumatismo superficial de regiao nao especificada do corpo,1,0.050327126321087066
42,Gengivoestomatite e faringoamigdalite devida ao virus do herpes,1,0.050327126321087066
165,Outras anormalidades e as nao especificadas da respiracao,1,0.050327126321087066
164,Infeccoes pelo virus do herpes [herpes simples],1,0.050327126321087066
163,Doenca celiaca,1,0.050327126321087066
162,Atresia da valva pulmonar,1,0.050327126321087066
161,Febre reumatica sem mencao de comprometimento do coracao,1,0.050327126321087066
67,Insuficiencia cardiaca nao especificada,1,0.050327126321087066
178,Neurastenia,1,0.050327126321087066
181,Comunicacao atrioventricular,1,0.050327126321087066
180,Anemia falciforme sem crise,1,0.050327126321087066
192,Outros transtornos do trato urinario,1,0.050327126321087066
201,Uso nocivo para a saude de fumo,1,0.050327126321087066
200,Doenca de refluxo gastroesofagico sem esofagite,1,0.050327126321087066
199,"Ulcera cronica da pele, nao classificada em outra parte",1,0.050327126321087066
198,Doenca nao especificada do pericardio,1,0.050327126321087066
197,Complicacao mecanica de dispositivo eletronico cardiaco,1,0.050327126321087066
196,Bloqueio atrioventricular total,1,0.050327126321087066
195,Fratura de costela,1,0.050327126321087066
194,Teste de tolerancia a glicose anormal,1,0.050327126321087066
193,Diabetes mellitus nao especificado com complicacoes neurologicas,1,0.050327126321087066
191,Doencas vasculares perifericas nao especificada,1,0.050327126321087066
158,Transtorno somatoforme nao especificado,1,0.050327126321087066
35,Arritmia ventricular por reentrada,1,0.050327126321087066
189,Bronquectasia,1,0.050327126321087066
188,Infeccao bacteriana nao especificada,1,0.050327126321087066
187,Ulcera gastrica,1,0.050327126321087066
186,Isquemia cerebral transitoria nao especificada,1,0.050327126321087066
185,Sindrome de pre-excitacao,1,0.050327126321087066
184,Varizes dos membros inferiores com ulcera,1,0.050327126321087066
183,Vertigem paroxistica benigna,1,0.050327126321087066
23,Sinusite aguda nao especificada,1,0.050327126321087066
68,Transtornos respiratorios em doencas classificadas em outra parte,1,0.050327126321087066
70,Articulacao do mangual,1,0.050327126321087066
157,Aneurisma de arteria coronaria,1,0.050327126321087066
38,Traumatismo da traqueia toracica,1,0.050327126321087066
130,"Influenza [gripe] com outras manifestacoes respiratorias, devida a virus nao identificado",1,0.050327126321087066
129,Outras quimioterapias profilaticas,1,0.050327126321087066
128,Febre de origem desconhecida,1,0.050327126321087066
127,Complicacao mecanica de enxerto de orgao urinario,1,0.050327126321087066
125,Outros deslocamentos discais intervertebrais especificados,1,0.050327126321087066
13,"Epilepsia, nao especificada",1,0.050327126321087066
46,"Edema pulmonar, nao especificado de outra forma",1,0.050327126321087066
82,Presenca de protese de valvula cardiaca,1,0.050327126321087066
120,Sindrome [estado] de abstinencia do uso de alcool,1,0.050327126321087066
47,Dorsalgia,1,0.050327126321087066
118,Outras obstrucoes do intestino,1,0.050327126321087066
104,Hemorragia nao classificada em outra parte,1,0.050327126321087066
116,Outras afeccoes especificadas associadas com os orgaos genitais femininos e com o ciclo menstrual,1,0.050327126321087066
105,Edema nao especificado,1,0.050327126321087066
106,Choque cardiogenico,1,0.050327126321087066
113,Amigdalite aguda nao especificada,1,0.050327126321087066
49,Dismenorreia nao especificada,1,0.050327126321087066
111,Transtornos nao especificados da funcao vestibular,1,0.050327126321087066
110,Infeccao bacteriana de local nao especificado,1,0.050327126321087066
60,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.050327126321087066
77,Desorientacao nao especificada,1,0.050327126321087066
156,Cervicalgia,1,0.050327126321087066
99,Lesao biomecanica nao especificada,1,0.050327126321087066
85,Edema localizado,1,0.050327126321087066
71,Coma hipoglicemico nao-diabetico,1,0.050327126321087066
153,Rigidez articular nao classificada em outra parte,1,0.050327126321087066
152,Faringite aguda nao especificada,1,0.050327126321087066
151,Intoxicacao por outras substancias e as nao especificadas que agem essencialmente sobre o aparelho c,1,0.050327126321087066
150,Insuficiencia renal nao especificada,1,0.050327126321087066
149,Transtorno de panico [ansiedade paroxistica episodica],1,0.050327126321087066
148,Constipacao,1,0.050327126321087066
147,Intoxicacao por narcoticos e psicodislepticos [alucinogenos],1,0.050327126321087066
94,Uso nocivo para a saude de alcool,1,0.050327126321087066
74,"Apendicite, sem outras especificacoes",1,0.050327126321087066
144,Vertigem de origem central,1,0.050327126321087066
142,Hiperplasia da prostata,1,0.050327126321087066
51,Colelitiase,1,0.050327126321087066
140,Dermatite alergica de contato devida a metais,1,0.050327126321087066
98,Fibrose cistica nao especificada,1,0.050327126321087066
137,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.050327126321087066
136,Hipotensao,1,0.050327126321087066
135,"Corte, puncao, perfuracao ou hemorragia acidentais durante a prestacao de cuidado cirurgico e medico",1,0.050327126321087066
31,Varicela sem complicacao,1,0.050327126321087066
