,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
154,Cardiomiopatias,4,0.20931449502878074
116,Transtornos cardiovasculares em outras doencas infecciosas e parasitarias classificadas em outra pa,4,0.20931449502878074
159,Bronquectasia congenita,4,0.20931449502878074
196,Malformacao nao especificada do coracao,4,0.20931449502878074
166,"Transtorno afetivo bipolar, episodio atual depressivo leve ou moderado",4,0.20931449502878074
198,Sopros e outros ruidos cardiacos,4,0.20931449502878074
168,Gravidez confirmada,4,0.20931449502878074
87,"Enxaqueca, sem especificacao",4,0.20931449502878074
182,Distorbios do metabolismo de lipoproteinas e outras lipidemias,4,0.20931449502878074
199,Prurido nao especificado,4,0.20931449502878074
39,Artrite nao especificada,4,0.20931449502878074
67,Erisipela,4,0.20931449502878074
78,Pneumonia nao especificada,4,0.20931449502878074
28,"Gastroduodenite, sem outra especificacao",4,0.20931449502878074
89,Exame geral e investigacao de pessoas sem queixas ou diagnostico relatado,3,0.15698587127158556
102,Estenose (da valva) aortica,3,0.15698587127158556
99,Dor lombar baixa,3,0.15698587127158556
123,Febre nao especificada,3,0.15698587127158556
90,Outra dor toracica,3,0.15698587127158556
44,Alergia nao especificada,3,0.15698587127158556
172,Celulite de outras partes do(s) membro(s),2,0.10465724751439037
75,Comunicacao ventriculo-atrial discordante,2,0.10465724751439037
137,Urticaria,2,0.10465724751439037
113,Distensao muscular,2,0.10465724751439037
112,Amigdalite aguda nao especificada,2,0.10465724751439037
138,Infarto agudo transmural da parede anterior do miocardio,2,0.10465724751439037
38,Traumatismo da traqueia toracica,2,0.10465724751439037
7,Dor articular,2,0.10465724751439037
134,"Corte, puncao, perfuracao ou hemorragia acidentais durante a prestacao de cuidado cirurgico e medico",2,0.10465724751439037
142,Infeccao subsequente a procedimento nao classificada em outra parte,2,0.10465724751439037
144,Doenca isquemica cronica do coracao,2,0.10465724751439037
121,Comunicacao interventricular,2,0.10465724751439037
147,Constipacao,2,0.10465724751439037
82,Insuficiencia cardiaca,2,0.10465724751439037
101,Sinusite cronica nao especificada,2,0.10465724751439037
73,Colica nefretica nao especificada,2,0.10465724751439037
83,Cardiomiopatias nao especificada,2,0.10465724751439037
34,Cardiomiopatia dilatada,2,0.10465724751439037
96,Hipoglicemia nao especificada,2,0.10465724751439037
86,Enxaqueca,2,0.10465724751439037
94,Deplecao de volume,2,0.10465724751439037
150,Intoxicacao por outras substancias e as nao especificadas que agem essencialmente sobre o aparelho c,2,0.10465724751439037
92,Soluco,2,0.10465724751439037
51,Colelitiase,1,0.052328623757195186
169,Dorsalgia nao especificada,1,0.052328623757195186
170,Defeito de coagulacao nao especificado,1,0.052328623757195186
160,Febre reumatica sem mencao de comprometimento do coracao,1,0.052328623757195186
167,Traumatismo superficial de regiao nao especificada do corpo,1,0.052328623757195186
164,Outras anormalidades e as nao especificadas da respiracao,1,0.052328623757195186
163,Infeccoes pelo virus do herpes [herpes simples],1,0.052328623757195186
162,Doenca celiaca,1,0.052328623757195186
161,Atresia da valva pulmonar,1,0.052328623757195186
55,Outras formas especificadas de doenca pulmonar obstrutiva cronica,1,0.052328623757195186
35,Arritmia ventricular por reentrada,1,0.052328623757195186
157,Transtorno somatoforme nao especificado,1,0.052328623757195186
156,Aneurisma de arteria coronaria,1,0.052328623757195186
171,Outra dorsalgia,1,0.052328623757195186
180,Anemia falciforme sem crise,1,0.052328623757195186
173,Pneumonia por microorganismo nao especificada,1,0.052328623757195186
174,Hipoestesia cutanea,1,0.052328623757195186
46,"Edema pulmonar, nao especificado de outra forma",1,0.052328623757195186
197,Neoplasia de comportamento incerto ou desconhecido da pele,1,0.052328623757195186
47,Dorsalgia,1,0.052328623757195186
195,Bronquite aguda nao especificada,1,0.052328623757195186
194,Retardo mental profundo sem mencao de comprometimento do comportamento,1,0.052328623757195186
193,Complicacao mecanica de dispositivo eletronico cardiaco,1,0.052328623757195186
192,Insuficiencia respiratoria nao especificada,1,0.052328623757195186
191,Granuloma de corpo estranho da pele e do tecido subcutaneo,1,0.052328623757195186
190,Doenca nao especificada do pericardio,1,0.052328623757195186
189,Infarto agudo do miocardio,1,0.052328623757195186
188,"Osteocondropatias, nao especificada",1,0.052328623757195186
187,Ulcera gastrica,1,0.052328623757195186
186,Isquemia cerebral transitoria nao especificada,1,0.052328623757195186
185,Sindrome de pre-excitacao,1,0.052328623757195186
184,Varizes dos membros inferiores com ulcera,1,0.052328623757195186
183,Vertigem paroxistica benigna,1,0.052328623757195186
41,"Transtorno dos dentes e de suas estruturas de sustentacao, sem outra especificacao",1,0.052328623757195186
181,Comunicacao atrioventricular,1,0.052328623757195186
179,Hipotireoidismo nao especificado,1,0.052328623757195186
178,Neurastenia,1,0.052328623757195186
177,Dor nao classificada em outra parte,1,0.052328623757195186
49,Dismenorreia nao especificada,1,0.052328623757195186
175,Ameaca de aborto,1,0.052328623757195186
155,Cervicalgia,1,0.052328623757195186
23,Sinusite aguda nao especificada,1,0.052328623757195186
60,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.052328623757195186
68,Articulacao do mangual,1,0.052328623757195186
117,Outras obstrucoes do intestino,1,0.052328623757195186
69,Coma hipoglicemico nao-diabetico,1,0.052328623757195186
115,Outras afeccoes especificadas associadas com os orgaos genitais femininos e com o ciclo menstrual,1,0.052328623757195186
13,"Epilepsia, nao especificada",1,0.052328623757195186
31,Varicela sem complicacao,1,0.052328623757195186
110,Transtornos nao especificados da funcao vestibular,1,0.052328623757195186
109,Infeccao bacteriana de local nao especificado,1,0.052328623757195186
108,Cardiomegalia,1,0.052328623757195186
107,"Queda no mesmo nivel por escorregao, tropecao ou passos em falsos [traspes]",1,0.052328623757195186
72,"Apendicite, sem outras especificacoes",1,0.052328623757195186
105,Choque cardiogenico,1,0.052328623757195186
104,Edema nao especificado,1,0.052328623757195186
103,Hemorragia nao classificada em outra parte,1,0.052328623757195186
98,Lesao biomecanica nao especificada,1,0.052328623757195186
97,Fibrose cistica nao especificada,1,0.052328623757195186
19,Hemorragia e hematoma complicando procedimento nao classificado em outra parte,1,0.052328623757195186
93,Uso nocivo para a saude de alcool,1,0.052328623757195186
76,Desorientacao nao especificada,1,0.052328623757195186
84,Edema localizado,1,0.052328623757195186
119,Sindrome [estado] de abstinencia do uso de alcool,1,0.052328623757195186
42,Gengivoestomatite e faringoamigdalite devida ao virus do herpes,1,0.052328623757195186
152,Rigidez articular nao classificada em outra parte,1,0.052328623757195186
124,Outros deslocamentos discais intervertebrais especificados,1,0.052328623757195186
151,Faringite aguda nao especificada,1,0.052328623757195186
149,Insuficiencia renal nao especificada,1,0.052328623757195186
148,Transtorno de panico [ansiedade paroxistica episodica],1,0.052328623757195186
146,Intoxicacao por narcoticos e psicodislepticos [alucinogenos],1,0.052328623757195186
62,Esofagite,1,0.052328623757195186
143,Vertigem de origem central,1,0.052328623757195186
141,Hiperplasia da prostata,1,0.052328623757195186
81,Presenca de protese de valvula cardiaca,1,0.052328623757195186
139,Dermatite alergica de contato devida a metais,1,0.052328623757195186
136,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.052328623757195186
135,Hipotensao,1,0.052328623757195186
65,Insuficiencia cardiaca nao especificada,1,0.052328623757195186
132,hipotensão ortostática,1,0.052328623757195186
66,Transtornos respiratorios em doencas classificadas em outra parte,1,0.052328623757195186
129,"Influenza [gripe] com outras manifestacoes respiratorias, devida a virus nao identificado",1,0.052328623757195186
128,Outras quimioterapias profilaticas,1,0.052328623757195186
127,Febre de origem desconhecida,1,0.052328623757195186
126,Complicacao mecanica de enxerto de orgao urinario,1,0.052328623757195186
125,Outras gastrites,1,0.052328623757195186
63,Infarto agudo transmural da parede inferior do miocardio,1,0.052328623757195186
