,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
83,Insuficiencia cardiaca,2,0.10964912280701754
91,Outra dor toracica,2,0.10964912280701754
90,Exame geral e investigacao de pessoas sem queixas ou diagnostico relatado,2,0.10964912280701754
102,Sinusite cronica nao especificada,2,0.10964912280701754
84,Cardiomiopatias nao especificada,2,0.10964912280701754
199,Bronquite aguda nao especificada,1,0.05482456140350877
197,Estenose congenita da valva pulmonar,1,0.05482456140350877
23,Sinusite aguda nao especificada,1,0.05482456140350877
169,Uso nocivo para a saude de fumo,1,0.05482456140350877
167,"Ulcera cronica da pele, nao classificada em outra parte",1,0.05482456140350877
198,Retardo mental profundo sem mencao de comprometimento do comportamento,1,0.05482456140350877
186,"Doenca reumatica da valva aortica, nao especificada",1,0.05482456140350877
200,Embolia e trombose de outras veias especificadas,1,0.05482456140350877
196,Insuficiencia respiratoria nao especificada,1,0.05482456140350877
163,Fratura de costela,1,0.05482456140350877
162,Teste de tolerancia a glicose anormal,1,0.05482456140350877
161,Diabetes mellitus nao especificado com complicacoes neurologicas,1,0.05482456140350877
160,Outros transtornos do trato urinario,1,0.05482456140350877
202,Celulite de outras partes do(s) membro(s),1,0.05482456140350877
159,Doencas vasculares perifericas nao especificada,1,0.05482456140350877
203,Neoplasia de comportamento incerto ou desconhecido da pele,1,0.05482456140350877
164,Bloqueio atrioventricular total,1,0.05482456140350877
195,Granuloma de corpo estranho da pele e do tecido subcutaneo,1,0.05482456140350877
185,Reumatismo nao especificado,1,0.05482456140350877
171,Infeccao do trato urinario de localizacao nao especificada,1,0.05482456140350877
184,Anestesia cutanea,1,0.05482456140350877
187,"Hemorroidas sem complicacoes, nao especificadas",1,0.05482456140350877
182,Faringite aguda,1,0.05482456140350877
188,Varizes dos membros inferiores sem ulcera ou inflamacao,1,0.05482456140350877
189,Insuficiencia renal cronica,1,0.05482456140350877
181,Insuficiencia (da valva) mitral,1,0.05482456140350877
180,Amigdalite aguda,1,0.05482456140350877
157,Parestesias cutaneas,1,0.05482456140350877
190,Ascite,1,0.05482456140350877
191,Anormalidades do batimento cardiaco,1,0.05482456140350877
177,Outras doencas da valva tricuspide,1,0.05482456140350877
176,Herpes zoster sem complicacao,1,0.05482456140350877
13,"Epilepsia, nao especificada",1,0.05482456140350877
175,Paralisia de Bell,1,0.05482456140350877
193,Outros trantornos pulmonares,1,0.05482456140350877
174,Medida profilatica nao especificada,1,0.05482456140350877
194,"Osteocondropatias, nao especificada",1,0.05482456140350877
173,"Queimadura do ombro e do membro superior, exceto punho e mao, grau nao especificado",1,0.05482456140350877
172,Endocardite aguda nao especificada,1,0.05482456140350877
179,Hipergliceridemia pura,1,0.05482456140350877
77,Desorientacao nao especificada,1,0.05482456140350877
156,Bronquectasia,1,0.05482456140350877
111,Transtornos nao especificados da funcao vestibular,1,0.05482456140350877
49,Dismenorreia nao especificada,1,0.05482456140350877
108,"Queda no mesmo nivel por escorregao, tropecao ou passos em falsos [traspes]",1,0.05482456140350877
51,Colelitiase,1,0.05482456140350877
106,Choque cardiogenico,1,0.05482456140350877
105,Edema nao especificado,1,0.05482456140350877
104,Hemorragia nao classificada em outra parte,1,0.05482456140350877
60,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.05482456140350877
63,Esofagite,1,0.05482456140350877
64,Infarto agudo transmural da parede inferior do miocardio,1,0.05482456140350877
99,Lesao biomecanica nao especificada,1,0.05482456140350877
98,Fibrose cistica nao especificada,1,0.05482456140350877
66,Defeito de coagulacao nao especificado,1,0.05482456140350877
94,Uso nocivo para a saude de alcool,1,0.05482456140350877
67,Insuficiencia cardiaca nao especificada,1,0.05482456140350877
68,Transtornos respiratorios em doencas classificadas em outra parte,1,0.05482456140350877
70,Articulacao do mangual,1,0.05482456140350877
85,Edema localizado,1,0.05482456140350877
82,Presenca de protese de valvula cardiaca,1,0.05482456140350877
71,Coma hipoglicemico nao-diabetico,1,0.05482456140350877
74,"Apendicite, sem outras especificacoes",1,0.05482456140350877
75,Colica nefretica nao especificada,1,0.05482456140350877
110,Infeccao bacteriana de local nao especificado,1,0.05482456140350877
114,Distensao muscular,1,0.05482456140350877
153,Rigidez articular nao classificada em outra parte,1,0.05482456140350877
47,Dorsalgia,1,0.05482456140350877
152,Faringite aguda nao especificada,1,0.05482456140350877
150,Insuficiencia renal nao especificada,1,0.05482456140350877
149,Transtorno de panico [ansiedade paroxistica episodica],1,0.05482456140350877
147,Intoxicacao por narcoticos e psicodislepticos [alucinogenos],1,0.05482456140350877
31,Varicela sem complicacao,1,0.05482456140350877
144,Vertigem de origem central,1,0.05482456140350877
143,Infeccao subsequente a procedimento nao classificada em outra parte,1,0.05482456140350877
142,Hiperplasia da prostata,1,0.05482456140350877
140,Dermatite alergica de contato devida a metais,1,0.05482456140350877
138,Urticaria,1,0.05482456140350877
137,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.05482456140350877
136,Hipotensao,1,0.05482456140350877
130,"Influenza [gripe] com outras manifestacoes respiratorias, devida a virus nao identificado",1,0.05482456140350877
129,Outras quimioterapias profilaticas,1,0.05482456140350877
127,Complicacao mecanica de enxerto de orgao urinario,1,0.05482456140350877
125,Outros deslocamentos discais intervertebrais especificados,1,0.05482456140350877
42,Gengivoestomatite e faringoamigdalite devida ao virus do herpes,1,0.05482456140350877
121,Asma,1,0.05482456140350877
120,Sindrome [estado] de abstinencia do uso de alcool,1,0.05482456140350877
118,Outras obstrucoes do intestino,1,0.05482456140350877
116,Outras afeccoes especificadas associadas com os orgaos genitais femininos e com o ciclo menstrual,1,0.05482456140350877
35,Arritmia ventricular por reentrada,1,0.05482456140350877
