,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
93,Permeabilidade do canal arterial,4,0.22259321090706735
79,Bradicardia nao especificada,4,0.22259321090706735
206,Malformacao nao especificada do coracao,4,0.22259321090706735
209,Sopros e outros ruidos cardiacos,4,0.22259321090706735
121,Bronquectasia congenita,4,0.22259321090706735
116,Cardiomiopatias,4,0.22259321090706735
210,Prurido nao especificado,4,0.22259321090706735
56,"Gastroduodenite, sem outra especificacao",4,0.22259321090706735
43,Alergia nao especificada,4,0.22259321090706735
20,Nausea e vomitos,4,0.22259321090706735
18,Erisipela,4,0.22259321090706735
67,Febre nao especificada,4,0.22259321090706735
53,Transtornos cardiovasculares em outras doencas infecciosas e parasitarias classificadas em outra pa,4,0.22259321090706735
52,Prolapso (da valva) mitral,4,0.22259321090706735
42,Bloqueio atrioventricular de segundo grau,4,0.22259321090706735
63,Comunicacao interventricular,3,0.1669449081803005
22,Estenose (da valva) aortica,3,0.1669449081803005
110,Intoxicacao por outras substancias e as nao especificadas que agem essencialmente sobre o aparelho c,2,0.11129660545353368
115,Exame geral e investigacao de pessoas sem queixas ou diagnostico relatado,2,0.11129660545353368
21,Sinusite cronica nao especificada,2,0.11129660545353368
105,Constipacao,2,0.11129660545353368
124,Artrite nao especificada,2,0.11129660545353368
106,Enxaqueca,2,0.11129660545353368
182,Infarto agudo do miocardio,2,0.11129660545353368
40,Distensao muscular,2,0.11129660545353368
39,Amigdalite aguda nao especificada,2,0.11129660545353368
139,Celulite de outras partes do(s) membro(s),2,0.11129660545353368
170,Doenca de refluxo gastroesofagico sem esofagite,2,0.11129660545353368
167,Doenca nao especificada do pericardio,2,0.11129660545353368
166,Complicacao mecanica de dispositivo eletronico cardiaco,2,0.11129660545353368
159,Doenca nao especificada da valva mitral,2,0.11129660545353368
126,Cardiomiopatia dilatada,2,0.11129660545353368
156,Infeccao bacteriana nao especificada,2,0.11129660545353368
196,"Edema pulmonar, nao especificado de outra forma",2,0.11129660545353368
97,Infeccao subsequente a procedimento nao classificada em outra parte,2,0.11129660545353368
83,"Corte, puncao, perfuracao ou hemorragia acidentais durante a prestacao de cuidado cirurgico e medico",2,0.11129660545353368
87,Urticaria,2,0.11129660545353368
73,Febre de origem desconhecida,2,0.11129660545353368
91,Infarto agudo transmural da parede anterior do miocardio,2,0.11129660545353368
69,Outras gastrites,2,0.11129660545353368
89,Outra dor toracica,2,0.11129660545353368
200,"Osteocondropatias, nao especificada",1,0.05564830272676684
208,Traumatismo da traqueia toracica,1,0.05564830272676684
174,Infeccao do trato urinario de localizacao nao especificada,1,0.05564830272676684
193,Insuficiencia renal cronica,1,0.05564830272676684
3,Lesao biomecanica nao especificada,1,0.05564830272676684
172,Hemorragia e hematoma complicando procedimento nao classificado em outra parte,1,0.05564830272676684
171,Uso nocivo para a saude de fumo,1,0.05564830272676684
207,Neoplasia de comportamento incerto ou desconhecido da pele,1,0.05564830272676684
169,"Ulcera cronica da pele, nao classificada em outra parte",1,0.05564830272676684
23,Hemorragia nao classificada em outra parte,1,0.05564830272676684
194,Ascite,1,0.05564830272676684
176,Dor articular,1,0.05564830272676684
165,Bloqueio atrioventricular total,1,0.05564830272676684
164,Fratura de costela,1,0.05564830272676684
163,Teste de tolerancia a glicose anormal,1,0.05564830272676684
162,Diabetes mellitus nao especificado com complicacoes neurologicas,1,0.05564830272676684
161,"Transtorno dos dentes e de suas estruturas de sustentacao, sem outra especificacao",1,0.05564830272676684
160,Outros transtornos do trato urinario,1,0.05564830272676684
2,Fibrose cistica nao especificada,1,0.05564830272676684
158,Epistaxis,1,0.05564830272676684
175,Endocardite aguda nao especificada,1,0.05564830272676684
177,"Queimadura do ombro e do membro superior, exceto punho e mao, grau nao especificado",1,0.05564830272676684
201,Granuloma de corpo estranho da pele e do tecido subcutaneo,1,0.05564830272676684
203,Insuficiencia respiratoria nao especificada,1,0.05564830272676684
190,"Doenca reumatica da valva aortica, nao especificada",1,0.05564830272676684
189,Reumatismo nao especificado,1,0.05564830272676684
157,Bronquectasia,1,0.05564830272676684
202,Outras arritmias cardiacas especificadas,1,0.05564830272676684
186,Faringite aguda,1,0.05564830272676684
191,"Hemorroidas sem complicacoes, nao especificadas",1,0.05564830272676684
185,Insuficiencia (da valva) mitral,1,0.05564830272676684
184,Amigdalite aguda,1,0.05564830272676684
183,Hipergliceridemia pura,1,0.05564830272676684
178,Medida profilatica nao especificada,1,0.05564830272676684
204,Retardo mental profundo sem mencao de comprometimento do comportamento,1,0.05564830272676684
192,Varizes dos membros inferiores sem ulcera ou inflamacao,1,0.05564830272676684
205,Bronquite aguda nao especificada,1,0.05564830272676684
181,Outras doencas da valva tricuspide,1,0.05564830272676684
180,Herpes zoster sem complicacao,1,0.05564830272676684
195,Anormalidades do batimento cardiaco,1,0.05564830272676684
198,Outros trantornos pulmonares,1,0.05564830272676684
179,Paralisia de Bell,1,0.05564830272676684
188,Anestesia cutanea,1,0.05564830272676684
78,"Influenza [gripe] com outras manifestacoes respiratorias, devida a virus nao identificado",1,0.05564830272676684
155,Ulcera gastrica,1,0.05564830272676684
122,Febre reumatica sem mencao de comprometimento do coracao,1,0.05564830272676684
119,Transtorno somatoforme nao especificado,1,0.05564830272676684
118,Aneurisma de arteria coronaria,1,0.05564830272676684
117,Cervicalgia,1,0.05564830272676684
49,Hipoglicemia nao especificada,1,0.05564830272676684
112,Rigidez articular nao classificada em outra parte,1,0.05564830272676684
111,Faringite aguda nao especificada,1,0.05564830272676684
109,Insuficiencia renal nao especificada,1,0.05564830272676684
108,Transtorno de panico [ansiedade paroxistica episodica],1,0.05564830272676684
107,Insuficiencia cardiaca,1,0.05564830272676684
55,Outras obstrucoes do intestino,1,0.05564830272676684
60,Sindrome [estado] de abstinencia do uso de alcool,1,0.05564830272676684
102,Intoxicacao por narcoticos e psicodislepticos [alucinogenos],1,0.05564830272676684
101,Comunicacao ventriculo-atrial discordante,1,0.05564830272676684
98,Vertigem de origem central,1,0.05564830272676684
68,Outros deslocamentos discais intervertebrais especificados,1,0.05564830272676684
95,Hiperplasia da prostata,1,0.05564830272676684
72,Complicacao mecanica de enxerto de orgao urinario,1,0.05564830272676684
92,Dermatite alergica de contato devida a metais,1,0.05564830272676684
90,Soluco,1,0.05564830272676684
86,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.05564830272676684
85,Hipotensao,1,0.05564830272676684
74,Cardiomiopatias nao especificada,1,0.05564830272676684
75,Outras quimioterapias profilaticas,1,0.05564830272676684
48,Outras afeccoes especificadas associadas com os orgaos genitais femininos e com o ciclo menstrual,1,0.05564830272676684
123,Atresia da valva pulmonar,1,0.05564830272676684
154,Isquemia cerebral transitoria nao especificada,1,0.05564830272676684
125,Doenca celiaca,1,0.05564830272676684
153,Sindrome de pre-excitacao,1,0.05564830272676684
152,Varizes dos membros inferiores com ulcera,1,0.05564830272676684
151,Vertigem paroxistica benigna,1,0.05564830272676684
24,Edema nao especificado,1,0.05564830272676684
25,Choque cardiogenico,1,0.05564830272676684
148,Comunicacao atrioventricular,1,0.05564830272676684
147,Anemia falciforme sem crise,1,0.05564830272676684
146,Hipotireoidismo nao especificado,1,0.05564830272676684
76,Deplecao de volume,1,0.05564830272676684
144,Dor nao classificada em outra parte,1,0.05564830272676684
29,"Queda no mesmo nivel por escorregao, tropecao ou passos em falsos [traspes]",1,0.05564830272676684
142,Ameaca de aborto,1,0.05564830272676684
141,Hipoestesia cutanea,1,0.05564830272676684
140,Pneumonia por microorganismo nao especificada,1,0.05564830272676684
138,Outra dorsalgia,1,0.05564830272676684
137,Defeito de coagulacao nao especificado,1,0.05564830272676684
136,Dorsalgia nao especificada,1,0.05564830272676684
35,Infeccao bacteriana de local nao especificado,1,0.05564830272676684
134,Traumatismo superficial de regiao nao especificada do corpo,1,0.05564830272676684
36,Transtornos nao especificados da funcao vestibular,1,0.05564830272676684
130,Outras anormalidades e as nao especificadas da respiracao,1,0.05564830272676684
129,Colica nefretica nao especificada,1,0.05564830272676684
127,Infeccoes pelo virus do herpes [herpes simples],1,0.05564830272676684
145,Neurastenia,1,0.05564830272676684
