,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
51,Colelitiase,1,0.05399568034557236
49,Dismenorreia nao especificada,1,0.05399568034557236
47,Dorsalgia,1,0.05399568034557236
42,Gengivoestomatite e faringoamigdalite devida ao virus do herpes,1,0.05399568034557236
35,Arritmia ventricular por reentrada,1,0.05399568034557236
31,Varicela sem complicacao,1,0.05399568034557236
23,Sinusite aguda nao especificada,1,0.05399568034557236
13,"Epilepsia, nao especificada",1,0.05399568034557236
98,Fibrose cistica nao especificada,1,0.05399568034557236
102,Sinusite cronica nao especificada,1,0.05399568034557236
152,Anemia falciforme sem crise,1,0.05399568034557236
104,Hemorragia nao classificada em outra parte,1,0.05399568034557236
151,Hipotireoidismo nao especificado,1,0.05399568034557236
150,Neurastenia,1,0.05399568034557236
149,Dor nao classificada em outra parte,1,0.05399568034557236
146,Ameaca de aborto,1,0.05399568034557236
145,Hipoestesia cutanea,1,0.05399568034557236
144,Pneumonia por microorganismo nao especificada,1,0.05399568034557236
142,Outra dorsalgia,1,0.05399568034557236
141,Dorsalgia nao especificada,1,0.05399568034557236
139,Traumatismo superficial de regiao nao especificada do corpo,1,0.05399568034557236
138,Urticaria,1,0.05399568034557236
137,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.05399568034557236
136,Hipotensao,1,0.05399568034557236
130,"Influenza [gripe] com outras manifestacoes respiratorias, devida a virus nao identificado",1,0.05399568034557236
129,Outras quimioterapias profilaticas,1,0.05399568034557236
127,Complicacao mecanica de enxerto de orgao urinario,1,0.05399568034557236
125,Outros deslocamentos discais intervertebrais especificados,1,0.05399568034557236
121,Asma,1,0.05399568034557236
120,Sindrome [estado] de abstinencia do uso de alcool,1,0.05399568034557236
118,Outras obstrucoes do intestino,1,0.05399568034557236
116,Outras afeccoes especificadas associadas com os orgaos genitais femininos e com o ciclo menstrual,1,0.05399568034557236
114,Distensao muscular,1,0.05399568034557236
111,Transtornos nao especificados da funcao vestibular,1,0.05399568034557236
110,Infeccao bacteriana de local nao especificado,1,0.05399568034557236
108,"Queda no mesmo nivel por escorregao, tropecao ou passos em falsos [traspes]",1,0.05399568034557236
105,Edema nao especificado,1,0.05399568034557236
211,Intoxicacao por outras substancias e as nao especificadas que agem essencialmente sobre o aparelho c,1,0.05399568034557236
