,nome_ocorrencia,qnt_ocorrencia,freq_ocorrencia
83,Febre reumatica sem mencao de comprometimento do coracao,1,0.10384215991692627
103,"Osteocondropatias, nao especificada",1,0.10384215991692627
84,Comunicacao interatrial,1,0.10384215991692627
85,Cardiomiopatia dilatada,1,0.10384215991692627
86,Outras anormalidades e as nao especificadas da respiracao,1,0.10384215991692627
102,Anormalidades do batimento cardiaco,1,0.10384215991692627
81,Cervicalgia,1,0.10384215991692627
101,Ascite,1,0.10384215991692627
91,Dor abdominal e pelvica,1,0.10384215991692627
92,Infeccao do trato urinario de localizacao nao especificada,1,0.10384215991692627
93,Febre de origem desconhecida,1,0.10384215991692627
94,Outros disturbios funcionais subsequentes a cirurgia cardiaca,1,0.10384215991692627
95,Outras doencas da valva tricuspide,1,0.10384215991692627
99,Doenca de refluxo gastroesofagico sem esofagite,1,0.10384215991692627
98,Anestesia cutanea,1,0.10384215991692627
100,Cardiomegalia,1,0.10384215991692627
30,Outras formas especificadas de doenca pulmonar obstrutiva cronica,1,0.10384215991692627
80,Doenca pulmonar obstrutiva cronica nao especificada,1,0.10384215991692627
65,Asma,1,0.10384215991692627
35,"Gastroenterite e colite nao-infecciosas, nao especificadas",1,0.10384215991692627
37,Infarto agudo transmural da parede inferior do miocardio,1,0.10384215991692627
38,Prolapso (da valva) mitral,1,0.10384215991692627
39,Erisipela,1,0.10384215991692627
42,Comunicacao ventriculo-atrial discordante,1,0.10384215991692627
53,Soluco,1,0.10384215991692627
20,Arritmia ventricular por reentrada,1,0.10384215991692627
62,Transtornos nao especificados da funcao vestibular,1,0.10384215991692627
64,Sindrome [estado] de abstinencia do uso de alcool,1,0.10384215991692627
66,Comunicacao interventricular,1,0.10384215991692627
78,Rigidez articular nao classificada em outra parte,1,0.10384215991692627
67,Pneumonia nao especificada,1,0.10384215991692627
69,Outras gastrites,1,0.10384215991692627
70,Complicacao mecanica de enxerto de orgao urinario,1,0.10384215991692627
71,hipotensão ortostática,1,0.10384215991692627
72,Hipotensao,1,0.10384215991692627
73,Outros sintomas e sinais relativos A funcao cognitiva e A consciencia,1,0.10384215991692627
74,Doenca isquemica cronica do coracao,1,0.10384215991692627
75,Infarto agudo transmural da parede anterior do miocardio,1,0.10384215991692627
76,Transtorno de panico [ansiedade paroxistica episodica],1,0.10384215991692627
68,Febre nao especificada,1,0.10384215991692627
